name,KEGG
CELLOBIOSE_M+Cl,C06422
CELLOBIOSE_M-H+HCOONa,C06422
5-HYDROXYINDOLEACETATE_2M-2H+Na,C05635
5-HYDROXYINDOLEACETATE_2M-H,C05635
5-HYDROXYINDOLEACETATE_M+COOH,C05635
5-HYDROXYINDOLEACETATE_M-H,C05635
5-HYDROXYINDOLEACETATE_3M-3H+2Na,C05635
5-HYDROXYINDOLEACETATE_M-H+HCOONa,C05635
5-HYDROXYINDOLEACETATE_M-H + HCOOH,C05635
2-METHYLMALEATE_M-H,C02226
VANILLIN_M-H,C00755
OXOADIPATE_M-2H+Na,C00322
OXOADIPATE_2M-2H+Na,C00322
OXOADIPATE_M-H + HCOOH,C00322
OXOADIPATE_M-H,C00322
OXOADIPATE_M-H+HCOONa,C00322
OXOADIPATE_M+COOH,C00322
ARABINOSE_M+COOH -H2O,C00216
ARABINOSE_2M-H -H2,C00216
ARABINOSE_M-H,C00216
ARABINOSE_M-H + HCOOH,C00216
ARABINOSE_M+COOH,C00216
ITACONATE_2M+3Na -4H,C00490
ITACONATE_2M+CH3COO,C00490
ITACONATE_2M-2H+K,C00490
ITACONATE_M-H + HCOOH,C00490
ITACONATE_2M-2H+Na,C00490
ITACONATE_M+COOH,C00490
ITACONATE_3M-3H+2Na,C00490
ITACONATE_M-2H+Na,C00490
ITACONATE_M-H,C00490
ITACONATE_M-H+HCOONa,C00490
MEVALONATE_M-H+HCOONa,C00418
MEVALONATE_2M-2H+K,C00418
MEVALONATE_2M-H,C00418
MEVALONATE_M+CF3COO,C00418
MEVALONATE_2M-2H+Na,C00418
MEVALONATE_3M-3H+2Na,C00418
MEVALONATE_M-H -H2O,C00418
MEVALONATE_M+Cl,C00418
MEVALONATE_M-H,C00418
ARABINOSE_M+CF3COO,C00216
ARABINOSE_M+COOH -H2O,C00216
ARABINOSE_M+Cl,C00216
ARABINOSE_M-H -H2O,C00216
ARABINOSE_M-H,C00216
ARABINOSE_M-H + HCOOH,C00216
ARABINOSE_M+COOH,C00216
SORBITOL_M-H,C00749
SORBITOL_M+COOH,C00749
SORBITOL_M+Cl,C00749
SORBITOL_M-H + HCOOH,C00749
3-METHYLGLUTACONATE_M-2H+K,null
3-METHYLGLUTACONATE_M-H,null
INDOLEACETALDEHYDE_M-H,C00637
MYOINOSITOL_M+COOH,C00137
MYOINOSITOL_M-H,C00137
MYOINOSITOL_M-H + HCOOH,C00137
MYOINOSITOL_M+OH,C00137
MYOINOSITOL_M-H -H2O,C00137
MYOINOSITOL_M-H+H2O,C00137
MYOINOSITOL_M+CF3COO,C00137
MYOINOSITOL_M+Cl,C00137
AZELATE_M+Cl,C08261
AZELATE_2M+3Na -4H,C08261
AZELATE_2M-2H+Na,C08261
AZELATE_M-2H+Na,C08261
AZELATE_M-H,C08261
AZELATE_2M-H,C08261
AZELATE_2M-2H+K,C08261
AZELATE_M-2H+K,C08261
XYLITOL_M+COOH -H2O,C00379
XYLITOL_M+Cl,C00379
XYLITOL_M-H,C00379
XYLITOL_M-H + HCOOH,C00379
XYLITOL_M-H+HCOONa,C00379
XYLITOL_M+COOH,C00379
N-ACETYLLEUCINE_2M-H,C02710
N-ACETYLLEUCINE_M-H,C02710
N-ACETYLLEUCINE_M-H+HCOONa,C02710
N-ACETYLLEUCINE_3M-3H+2Na,C02710
N-ACETYLLEUCINE_2M-2H+Na,C02710
N-ACETYLLEUCINE_M+Cl,C02710
N-ACETYLLEUCINE_2M-2H+K,C02710
4-METHYLCATECHOL_M-H,C06730
4-METHYLCATECHOL_M-3H+2Na,C06730
ADIPATE_2M-2H+Na,C06104
ADIPATE_M-2H+K,C06104
ADIPATE_M-2H+Na,C06104
ADIPATE_2M-2H+K,C06104
ADIPATE_M-H,C06104
ADIPATE_M-H -H2O,C06104
ADIPATE_M-H+HCOONa,C06104
SEBACATE_2M+3Na -4H,C08277
SEBACATE_M+Cl,C08277
SEBACATE_M-2H+Na,C08277
SEBACATE_M-H -H2O,C08277
SEBACATE_2M-2H+Na,C08277
SEBACATE_2M-H,C08277
SEBACATE_M-2H+K,C08277
SEBACATE_2M-2H+K,C08277
SEBACATE_M-H,C08277
CHENODEOXYCHOLATE_2M-2H+Na,C02528
CHENODEOXYCHOLATE_M+Cl,C02528
CHENODEOXYCHOLATE_M-H+HCOONa,C02528
CHENODEOXYCHOLATE_M+COOH,C02528
CHENODEOXYCHOLATE_2M-2H+K,C02528
CHENODEOXYCHOLATE_M-H + HCOOH,C02528
CHENODEOXYCHOLATE_M-H,C02528
CHENODEOXYCHOLATE_2M-H,C02528
4-COUMARATE_M-2H+Na,C00811
4-COUMARATE_M-H,C00811
4-COUMARATE_M-H+HCOONa,C00811
4-COUMARATE_3M-3H+2Na,C00811
4-COUMARATE_2M-2H+K,C00811
4-COUMARATE_2M-2H+Na,C00811
EICOSAPENTAENOATE_M+e,C06428
EICOSAPENTAENOATE_M-H,C06428
LITHOCHOLATE_M-H + HCOOH,C03990
LITHOCHOLATE_M+COOH,C03990
LITHOCHOLATE_M-H,C03990
LITHOCHOLATE_M-H+HCOONa,C03990
LITHOCHOLATE_2M-2H+Na,C03990
LITHOCHOLATE_2M-H,C03990
LITHOCHOLATE_M+Cl,C03990
CHOLATE_M+COOH,C00695
CHOLATE_M+Cl,C00695
CHOLATE_M-H + HCOOH,C00695
CHOLATE_M-H+HCOONa,C00695
CHOLATE_2M+Cl,C00695
CHOLATE_2M-H,C00695
CHOLATE_2M-2H+Na,C00695
CHOLATE_M-H,C00695
CHOLATE_2M-2H+K,C00695
CHOLATE_M+CF3COO,C00695
LITHOCHOLYLTAURINE_M-H,C02592
LITHOCHOLYLTAURINE_2M-2H+Na,C02592
LITHOCHOLYLTAURINE_M-H+HCOONa,C02592
LITHOCHOLYLTAURINE_2M-H,C02592
DOCOSAHEXAENOATE_M-H+HCOONa,C06429
DOCOSAHEXAENOATE_M-H,C06429
URSODEOXYCHOLATE_2M-2H+Na,C07880
URSODEOXYCHOLATE_2M-H,C07880
URSODEOXYCHOLATE_M-H + HCOOH,C07880
URSODEOXYCHOLATE_2M-2H+K,C07880
URSODEOXYCHOLATE_M+COOH,C07880
URSODEOXYCHOLATE_M-H,C07880
URSODEOXYCHOLATE_M+Cl,C07880
URSODEOXYCHOLATE_M-H+HCOONa,C07880
THYROXINE_M+Cl,C01829
THYROXINE_M+COOH,C01829
THYROXINE_M-H,C01829
THYROXINE_M-H + HCOOH,C01829
THYROXINE_M-2H+Na,C01829
THYROXINE_M-H+HCOONa,C01829
1-HYDROXY-2-NAPHTHOATE_2M-H -H2,C03203
1-HYDROXY-2-NAPHTHOATE_2M-2H+K,C03203
1-HYDROXY-2-NAPHTHOATE_3M-3H+2Na,C03203
1-HYDROXY-2-NAPHTHOATE_2M-2H+Na,C03203
1-HYDROXY-2-NAPHTHOATE_M-H,C03203
1-HYDROXY-2-NAPHTHOATE_M-H+HCOONa,C03203
"5,6 DIMETHYLBENZIMIDAZOLE_M-H",C03114
BIS(2-ETHYLHEXYL)PHTHALATE_M+e,C03690
BIS(2-ETHYLHEXYL)PHTHALATE_M-H,C03690
PHENYLPYRUVATE_M+COOH,C00166
PHENYLPYRUVATE_M-H,C00166
PHENYLPYRUVATE_M-H + HCOOH,C00166
KETOLEUCINE_M-H,C00233
KETOLEUCINE_M-H+HCOONa,C00233
DEOXYCHOLATE_2M-2H+Na,C04483
DEOXYCHOLATE_M+Cl,C04483
DEOXYCHOLATE_M-H+HCOONa,C04483
DEOXYCHOLATE_M+CF3COO,C04483
DEOXYCHOLATE_M-H,C04483
DEOXYCHOLATE_M+COOH,C04483
DEOXYCHOLATE_M-H + HCOOH,C04483
DEOXYCHOLATE_2M-2H+K,C04483
DEOXYCHOLATE_2M-H,C04483
TRANS-CINNAMATE_M-H,C00423
TRANS-CINNAMATE_2M-H,C00423
LIOTHYRONINE_M-H + HCOOH,C02465
LIOTHYRONINE_M+Cl,C02465
LIOTHYRONINE_M-H+HCOONa,C02465
LIOTHYRONINE_M-H,C02465
LIOTHYRONINE_M+CF3COO,C02465
LIOTHYRONINE_M+COOH,C02465
LIOTHYRONINE_M-2H+K,C02465
OMEGA-HYDROXYDODECANOATE_2M-2H+Na,C08317
OMEGA-HYDROXYDODECANOATE_M+Cl,C08317
OMEGA-HYDROXYDODECANOATE_M+COOH,C08317
OMEGA-HYDROXYDODECANOATE_M-H+HCOONa,C08317
OMEGA-HYDROXYDODECANOATE_M-H,C08317
OMEGA-HYDROXYDODECANOATE_M-H + HCOOH,C08317
OMEGA-HYDROXYDODECANOATE_2M-H,C08317
ROSMARINATE_2M-2H+K,C01850
ROSMARINATE_M+COOH,C01850
ROSMARINATE_M-2H+Na,C01850
ROSMARINATE_2M-2H+Na,C01850
ROSMARINATE_2M-H,C01850
ROSMARINATE_M+CF3COO,C01850
ROSMARINATE_M-H + HCOOH,C01850
ROSMARINATE_M+Cl,C01850
ROSMARINATE_M-H,C01850
ROSMARINATE_M-H+HCOONa,C01850
